1.617001563	,	0.041434117
1.619001563	,	0.05248205
1.621	,	-0.014381513
1.623001563	,	-0.063739426
1.625001563	,	-0.034662239
1.627001563	,	0.034976397
1.629001563	,	0.053075463
1.63100625	,	-0.008691739
1.633	,	-0.070127331
1.635001563	,	-0.057979837
1.637001563	,	0.017697638
1.639	,	0.055361845
1.641001563	,	0.000541052
1.643001563	,	-0.060615286
1.645	,	-0.027384216
1.647001563	,	0.059358649
1.6490125	,	0.081384704
1.651001563	,	0.010506882
1.653001563	,	-0.052551862
1.655001563	,	-0.023858652
1.657001563	,	0.041975167
1.659001563	,	0.047961649
1.661001563	,	-0.019093903
1.663001563	,	-0.059550636
1.665007813	,	-0.00705113
1.667001563	,	0.053825952
1.669001563	,	0.026441738
1.671	,	-0.05342453
1.673001563	,	-0.060859632
1.675	,	0.020420352
1.677001563	,	0.075625114
1.679001563	,	0.02734931
1.681001563	,	-0.053249996
1.683001563	,	-0.051487211
1.685001563	,	0.021293016
1.687	,	0.052708942
1.689001563	,	-0.01277581
1.691001563	,	-0.060528018
1.693	,	-0.007557276
1.695021875	,	0.049672071
1.697001563	,	0.018325957
1.699003125	,	-0.051557027
1.701001563	,	-0.047036622
1.703001563	,	0.029565878
1.705001563	,	0.062011547
1.707001563	,	-0.005026548
1.709	,	-0.075450584
1.711001563	,	-0.022357667
1.713001563	,	0.061016709
1.715007813	,	0.033388149
1.717001563	,	-0.052569319
1.719	,	-0.051434852
1.721003125	,	0.034208454
1.723001563	,	0.047891833
1.725	,	-0.026005406
1.727001563	,	-0.063966319
1.729001563	,	-0.00122173
1.731	,	0.060999256
1.733001563	,	0.00731293
1.735001563	,	-0.060772363
1.737001563	,	-0.022654373
1.739001563	,	0.043179445
1.741001563	,	0.019512782
1.743001563	,	-0.059952058
1.745001563	,	-0.045902159
1.747001563	,	0.04511676
1.749001563	,	0.039077923
1.751001563	,	-0.04309218
1.753001563	,	-0.050509829
1.755020313	,	0.022706734
1.757001563	,	0.044732787
1.759001563	,	-0.024923302
1.761001563	,	-0.051138148
1.763001563	,	0.019390607
1.765001563	,	0.045745078
1.767001563	,	-0.027698375
1.769	,	-0.072326444
1.771	,	-0.005183628
1.773001563	,	0.051190507
1.775001563	,	-0.007243116
1.777001563	,	-0.048118729
1.779001563	,	0.015830137
1.781001563	,	0.067893311
1.783001563	,	0.009930924
1.785001563	,	-0.050143309
1.787001563	,	-0.001658063
1.789	,	0.044296455
1.791001563	,	-0.011658799
1.793001563	,	-0.047682393
1.795	,	0.017854718
1.797001563	,	0.0641234
1.799007813	,	0.004118977
1.801	,	-0.048014008
1.803	,	0.007784168
1.805	,	0.067090459
1.807001563	,	0.013421582
1.809001563	,	-0.038781215
1.811	,	0.015184364
1.813001563	,	0.042394046
1.815007813	,	-0.021607175
1.817001563	,	-0.040160026
1.819001563	,	0.032166418
1.821001563	,	0.034871679
1.823001563	,	-0.045535639
1.825	,	-0.050248031
1.827	,	0.030927233
1.829001563	,	0.032148965
1.831001563	,	-0.032829642
1.833001563	,	-0.001239184
1.835001563	,	0.065484755
1.837001563	,	0.019181168
1.839001563	,	-0.045134213
1.841	,	0.002670354
1.843	,	0.036617007
1.845001563	,	-0.024556782
1.847001563	,	-0.054541539
1.8490125	,	0.012548917
1.851001563	,	0.031468287
1.853001563	,	-0.041259583
1.855001563	,	-0.029496064
1.857001563	,	0.051679198
1.859	,	0.019041542
1.861001563	,	-0.053895768
1.863001563	,	-0.010471975
1.865009375	,	0.032009337
1.867001563	,	-0.03021165
1.869001563	,	-0.058625609
1.871001563	,	0.009581857
1.873004688	,	0.019460421
1.875	,	-0.048275806
1.877001563	,	-0.024085544
1.879001563	,	0.044854961
1.881	,	0.00148353
1.883001563	,	-0.042760566
1.885001563	,	0.019163715
1.887001563	,	0.032742377
1.889001563	,	-0.039723694
1.891001563	,	-0.035011306
1.893003125	,	0.024312437
1.895001563	,	-0.006859144
1.897001563	,	-0.035046212
1.899010938	,	0.032079153
1.901001563	,	0.049200833
1.903001563	,	-0.013648475
1.905001563	,	0.000436332
1.907001563	,	0.063652158
1.909001563	,	0.01584759
1.911001563	,	-0.03424336
1.913001563	,	0.030089477
1.91500625	,	0.032009337
1.917001563	,	-0.049986228
1.919001563	,	-0.031538099
1.921001563	,	0.021572269
1.923001563	,	-0.029827677
1.925001563	,	-0.036250487
1.927001563	,	0.039252456
1.929	,	0.01870993
1.931001563	,	-0.026790803
1.933001563	,	0.02549926
1.935	,	0.029077185
1.937001563	,	-0.043982297
1.939001563	,	-0.019809486
1.941001563	,	0.023963371
1.943001563	,	-0.033108898
1.945	,	-0.054105207
1.947001563	,	0.013683381
1.9490125	,	0.003281219
1.951001563	,	-0.053529248
1.953001563	,	-0.002495821
1.955001563	,	0.021991149
1.957001563	,	-0.045204028
1.959	,	-0.013229595
1.961	,	0.040788345
1.963001563	,	-0.013439035
1.965010938	,	-0.004834562
1.967001563	,	0.060353484
1.969001563	,	0.007592182
1.971001563	,	-0.031869713
1.973001563	,	0.03609341
1.975001563	,	0.014102261
1.977001563	,	-0.045622908
1.979001563	,	0.010803588
